"school_address","school_id","school_name","rating","user_ratings_total","school_latitude","school_longitude","city"
"15 Peat St, Whanganui, 4500, New Zealand","657f54059a16ffcfd1a7a9925ea1e4f3d18cd812","Cullinane College",4.1,9,-39.9138406,175.0458083,"Whanganui"
"84 Ingestre St, Whanganui, 4500, New Zealand","ef5b8b3f060599b7982a75248be2909c6390dafa","Whanganui City College",3.6,10,-39.9316315,175.0459449,"Whanganui"
"Purnell St, College Estate, Whanganui 4500, New Zealand","a0b114fedcec90e6de463bdce18a48710796b6b0","Whanganui High School",3.6,15,-39.933901,175.032611,"Whanganui"
"135 Liverpool St, College Estate, Whanganui 4500, New Zealand","f989042c2c41148bd85d514cc6f8be8e982680ab","St George's Preparatory School",5,4,-39.9283977,175.0352242,"Whanganui"
"Jones St, Wanganui East, Whanganui 4500, New Zealand","4be136187dc48a91d1ed042e4321242d50fc6dbc","Whanganui Girls' College",4,8,-39.9187505,175.0561429,"Whanganui"
"Keith St, Whanganui, 4500, New Zealand","2116c7ff7a8be06e6f4f0c6fe74fdc263410b838","Keith Street Primary School",4.5,2,-39.9221996,175.0461205,"Whanganui"
"99A Carlton Ave, Tawhero, Whanganui 4501, New Zealand","a4b34dddbf91f17a0360ac52910fca8a9e71dd9d","Carlton School",3,4,-39.9355808,175.0301668,"Whanganui"
"Peat St, Whanganui, 4500, New Zealand","9817eb0ee863a2abcb19a887ff9b5d7fcb97189d","Arahunga Special School Satellite Class at Cullinane College",0,0,-39.9136123,175.0460136,"Whanganui"
"185 Victoria Ave, Whanganui, 4500, New Zealand","bd6fe1af8b6e9bea2ad9386add82ab228131e917","Whanganui Kindergarten Association Inc",0,0,-39.9308446,175.0482949,"Whanganui"
"232 Wicksteed St, Whanganui, 4500, New Zealand","8e30eaeb460b0f26fdd1a1ae09ca1b5513e15f81","The Whanganui Learning Centre",5,1,-39.9286424,175.047602,"Whanganui"
"19 Parsons St, St Johns Hill, Whanganui 4501, New Zealand","66f64f3b91a464b2a8d1c406587bef9ab87a65df","St Johns Hill Kindergarten",0,0,-39.922063,175.0372,"Whanganui"
"451 Victoria Ave, Whanganui, 4500, New Zealand","2494c8519756ae0a625e694c270caafacf58b768","BestStart Glasgow Street",0,0,-39.9249791,175.0377873,"Whanganui"
"Gonville Ave, Gonville, Whanganui 4501, New Zealand","5a97211936c09c021f99930f3ae5d014bf351ee0","Gonville School",3.7,7,-39.9426269,175.0301668,"Whanganui"
"1 Poynter Pl, Gonville, Whanganui 4501, New Zealand","b20f74e515753adfd55665478389f58c3a3d4ae0","Arahunga Special School",5,1,-39.9387517,175.0308001,"Whanganui"
"32 Keith St, Whanganui, 4500, New Zealand","e5bee6566d398f132fe482baea3e3a1c28974a4c","Central Kindergarten",0,0,-39.9229881,175.0472663,"Whanganui"
"12B York St, Gonville, Whanganui 4501, New Zealand","6cf8c5cee23334a45be5392fae3cff4508c742c7","St Dominic's College",5,1,-39.9394369,175.0224332,"Whanganui"
"127 Springvale Rd, Springvale, Whanganui 4501, New Zealand","cde504123bb93a784708e30872eca4f9c1485466","Faith City School",0,0,-39.9205595,175.0209072,"Whanganui"
"Patapu St, Wanganui East, Whanganui 4500, New Zealand","9e63d26c3677bf8b9311c1487257431d92a84b33","Whanganui East School",4.3,4,-39.9150562,175.0634465,"Whanganui"
"19 Purnell St, Whanganui, 4500, New Zealand","a89097ed82f50429db4bededa2283367476eb85e","Little Kiwi's Learning Centre",5,2,-39.9353393,175.0435443,"Whanganui"
"71 Parkes Ave, St Johns Hill, Whanganui 4501, New Zealand","0ee87dff1ec9dc68d69eb330bed6cc13e5bd8582","St John's Hill School",4.3,7,-39.9178412,175.0290702,"Whanganui"
"45 Raine St, Wanganui East, Whanganui 4500, New Zealand","b12f7443d6066e01f9cb4ecaecc78a15e68e3654","St Anne's School",0,0,-39.9204738,175.06653,"Whanganui"
"32 Keith St, Whanganui, 4500, New Zealand","e796f230c590c6ef82937821c588b7f488c5776e","Keith Street Kindergarten",0,0,-39.9230072,175.047238,"Whanganui"
"12A York St, Gonville, Whanganui 4501, New Zealand","5f424d5202abae7710e1937c896b0c54582c2715","St Anthony's School",0,0,-39.9394901,175.0237861,"Whanganui"
"29 Hatrick St, Gonville, Whanganui 4500, New Zealand","6e33df08b5b50ff706b61f952b7da7f24b1c5cfe","Bizzy Bee Pre School - Hive Two",0,0,-39.9366747,175.0445878,"Whanganui"
"68 Dublin St, Whanganui, 4500, New Zealand","2a781ea0a510cb9ca6b4abd25c877ee8d8fba5c9","Community Education Service",0,0,-39.9264043,175.0447875,"Whanganui"
"45 Campbell St, Whanganui, 4500, New Zealand","034de9f913b5459721a1c1822727860bbf4b8323","Juni Uni Preschool",5,1,-39.926929,175.0463129,"Whanganui"
"32 Toi St, Tawhero, Whanganui 4501, New Zealand","95c86f691d4b8fdfb03cc8651b9198e3d2603577","Rutherford Junior High School",4,3,-39.9339661,175.0202323,"Whanganui"
"41/39 Great N Rd, St Johns Hill, Whanganui 4501, New Zealand","eedd87b4bbcf8c7f05fea1c79d2125039266074e","St Chad's Anglican church",0,0,-39.9171459,175.0373076,"Whanganui"
"93 Bell St, Whanganui, 4500, New Zealand","81d4bb085b003c1e9a49536e3589614993053156","Rangahaua Te Kohanga Reo",0,0,-39.9249944,175.0453392,"Whanganui"
"109 Portal St, Durie Hill, Whanganui 4500, New Zealand","5b196384fd011637fe299352c466987c9ac2a8c1","Durie Hill School",3.9,7,-39.9381028,175.074319,"Whanganui"
"98 Heads Rd, Gonville, Whanganui 4501, New Zealand","0368ba636d979f5e754afec32be9f3b5bb94d741","Hundred Acre Pre-school INC",5,2,-39.945189,175.038247,"Whanganui"
"Totara St, Tawhero, Whanganui 4501, New Zealand","9f883db742a82ad93e30f5a0388f877c54098b59","Tawhero School",5,1,-39.9358356,175.0154149,"Whanganui"
"7A Totara St, Tawhero, Whanganui 4501, New Zealand","dcac242572fe39c951818b32e75e4a472b273c47","St Marcellin School",2.3,3,-39.9375192,175.0160232,"Whanganui"
"5 Watkin St, Tawhero, Whanganui 4501, New Zealand","7bb5630e95f7ec61610bdf400ba8d33c2388ae6b","Harriette Vine Kindergarten",0,0,-39.9385501,175.0341176,"Whanganui"
"Carlton Ave, Tawhero, Whanganui 4501, New Zealand","b0a40d9d3636a5789bb135d2e657b84bf256f354","Arahunga Special School Satellite Class at Carlton School",0,0,-39.9356053,175.0302529,"Whanganui"
"55 Harrison St, Whanganui, 4500, New Zealand","589a71aa953667a8f56a5eec3d4eb03e60f580b6","TopKids Harrison St",5,2,-39.9263556,175.0501126,"Whanganui"
"Burmah St, Aramoho, Whanganui 4500, New Zealand","3e9d88a4bb71bad129b6457764e4128fd73d6527","Churton School",0,0,-39.8924876,175.0829181,"Whanganui"
"211 Mosston Rd, Westmere 4501, New Zealand","5ce2e63bc9e3a6ffadddcbadf5b3eee522ed4fbf","Mosston School",0,0,-39.9202254,175.0107769,"Whanganui"
"88 Virginia Rd, Otamatea, Whanganui 4500, New Zealand","39fed5241ecbbbfa6e159dac4cebce07e6c832ac","Wanganui Montessori Pre-School",5,1,-39.9082727,175.0250531,"Whanganui"
"18 Cross St, Castlecliff, Whanganui 4501, New Zealand","2abd089c3627bb1be7a705578fc120b79ef63e14","TKKM o Tupoho",5,2,-39.9405072,174.9957298,"Whanganui"
"10 Matarawa St, Wanganui East, Whanganui 4500, New Zealand","356f7d31c7b4798ff9d15b5b380119ed9cf5b61f","Eastside Playcentre",5,1,-39.9184945,175.0669559,"Whanganui"
"9 Park Pl, Whanganui, 4500, New Zealand","2f0ccbd1f6c61da3f2dba68a2e50d63d04d6080b","PAUA Early Childhood Home Based Care Service Limited",0,0,-39.9307696,175.0557675,"Whanganui"
"25 Polson St, Castlecliff, Whanganui 4501, New Zealand","edd809e4926c7c97cb2325aa0481305cf483cf8f","Castlecliff School",4.8,5,-39.9409796,174.9918299,"Whanganui"
"15 Field St, Aramoho, Whanganui 4500, New Zealand","c18b8a841f50765413ee20b7e4d1a5f6b3d2d4d6","Aramoho Kindergarten",5,1,-39.9018381,175.0617418,"Whanganui"
"25 Maxwell Ave, Durie Hill, Whanganui 4500, New Zealand","b1016c185d5cac90720c68be023582e91f6b84c2","Durie Hill Kindergarten",0,0,-39.9377809,175.0640639,"Whanganui"
"16 Concord Line, RD2, Whanganui 4572, New Zealand","9d4f44613d9d9704d83ac33ff2ad921980f085b1","Kaitoke School",5,1,-39.9608185,175.1001068,"Whanganui"
"Parsons St, Springvale, Whanganui 4501, New Zealand","2c86ff426ca77608b4474fd45a918f71076222d8","Smart Start Care & Education Centre",5,1,-39.9286012,175.0276579,"Whanganui"
"30 Takarangi St, Putiki, Whanganui 4500, New Zealand","5aa5d79de48553484052590298fc06d2b58426ef","Putiki Wharanui Kohanga Reo",0,0,-39.9456198,175.0490207,"Whanganui"
"555 Gladstone Rd, Te Hapara, Gisborne 4010, New Zealand","274806bc76d2effae6b5e8cde6db3998cf4f2502","Gisborne Girls' High School - Te Kura Tuarua o Turanga Wahine",3.8,5,-38.6545477,178.008674,"Gisborne"
"347 Nelson Rd, Riverdale, Gisborne 4010, New Zealand","726c9888d834b0220c8669eba99d9532253fd2d4","Lytton High School",4.8,4,-38.6440567,177.9990824,"Gisborne"
"129 Awapuni Rd, Awapuni, Gisborne 4010, New Zealand","3a0fc5ae36b7a16d091d5c4489b1284681102324","Awapuni School",4.4,9,-38.6682971,178.0097048,"Gisborne"
"70 De Lautour Rd, Inner Kaiti, Gisborne 4010, New Zealand","6908541e85b97cd3127a47b7ec6d2f390d9aad61","Ilminster Intermediate School",4.2,5,-38.66986,178.0452429,"Gisborne"
"Inner Kaiti, Kaiti 4010, New Zealand","c2edce207ec5a6d0c5f4fe0cfae2574f71a91d4e","Kaiti School",4.2,5,-38.6758372,178.0452107,"Gisborne"
"56 Wairere Rd, Wainui, Gisborne 4010, New Zealand","1c6b063f513803d806eb050bee532a66c68ad106","Wainui Beach School",4.8,4,-38.6835984,178.0751985,"Gisborne"
"156 Roebuck Rd, Gisborne, 4010, New Zealand","605f2811c38d064ae4b778b4b022a2973ffac4ca","Gisborne Intermediate School",4.3,16,-38.662986,178.010991,"Gisborne"
"80 Stanley Rd, Gisborne, 4010, New Zealand","cda6e1ad016ce145dad2b31f32e154ede96cd229","Gisborne Boys' High School",2.9,12,-38.6589208,178.0099155,"Gisborne"
"31 Mill Rd, Te Hapara, Gisborne 4010, New Zealand","69a884818a483ce0ea0003cd67a5fd0bbfae2327","Te Hapara School",3.8,4,-38.650202,178.002128,"Gisborne"
"451 Nelson Rd, Riverdale, Gisborne 4010, New Zealand","022721cb8459aac7da444978b92fb8162904f7a3","Sonrise Christian School",0,0,-38.641999,177.9933055,"Gisborne"
"349 Nelson Rd, Riverdale, Gisborne 4010, New Zealand","a292eaf9e852ca5a72dd31130ea636615d6ebcc2","Te Kura Kaupapa Maori O Nga Uri A Maui",0,0,-38.6441437,177.9984296,"Gisborne"
"137 Main Road South, Makaraka, Gisborne 4010, New Zealand","ca99304da7c128be01bbf76ec0406cb0a88e3098","Makaraka School",0,0,-38.6513948,177.9604432,"Gisborne"
"28 Graham Rd, Inner Kaiti, Gisborne 4010, New Zealand","c0828879bebf4c39887be101af4ac51483932e01","Te Wharau School",2.7,6,-38.668602,178.042892,"Gisborne"
"7 Pickering St, Outer Kaiti, Gisborne 4010, New Zealand","0c9ecb1c13af856fed0773b6dd728b3364ed528f","Waikirikiri School",5,1,-38.6746637,178.0559208,"Gisborne"
"Elgin, Gisborne 4010, New Zealand","3d0ca38071b56548818757eaafe8732271bdc799","Elgin School",0,0,-38.6550632,177.9935619,"Gisborne"
"40 Campion Rd, Riverdale, Gisborne 4010, New Zealand","26a6dc481919888cd5900a8e2d1f076ee8d84ce3","St Mary's Catholic Primary School",0,0,-38.6464212,177.990467,"Gisborne"
"207 Ormond Rd, Mangapapa, Gisborne 4010, New Zealand","90f74421ba92796bc8be72e5e10ef6de0206725a","Gisborne Montessori Pre-School",5,1,-38.6512507,178.021709,"Gisborne"
"154 Kahutia St, Gisborne, 4010, New Zealand","02ddaf79527fcd2b76f92b6c0b23415611269edc","Turanga Ararau",0,0,-38.6681898,178.0221503,"Gisborne"
"30 Desmond Rd, Te Hapara, Gisborne 4010, New Zealand","c6a57e8074a3a61e1edf20db78d14234fde052cd","Te Kura Kaupapa Maori o Horouta Wananga",0,0,-38.6576368,178.0068787,"Gisborne"
"230 Rutene Rd, Inner Kaiti, Gisborne 4010, New Zealand","be369d09e0ff96d63f40c9bff6050c43b0456324","Kaiti Playcentre",4,1,-38.6722607,178.0439544,"Gisborne"
"80 Wairere Rd, Wainui, Gisborne 4010, New Zealand","71195f5b866b48c9bf51520fa87eff071551c37f","Wainui Playcentre",0,0,-38.683102,178.0740614,"Gisborne"
"303 Ormond Rd, Mangapapa, Gisborne 4010, New Zealand","ec3fedc13ac949d732f51fcc85275199b8bb8fad","Westmount School - East Coast Campus (Gisborne Site)",0,0,-38.6454752,178.0138416,"Gisborne"
"10 Riperata St, Riverdale, Gisborne 4010, New Zealand","152a90ea32f01751fe02c8034238cb4171aabc5a","Riverdale Primary School",0,0,-38.6420137,178.0048244,"Gisborne"
"155 Grey St, Gisborne, 4010, New Zealand","c785b703bb785f31801c2603618ba1da8b135c30","The Band School",0,0,-38.6660309,178.0220527,"Gisborne"
"128 Rutene Rd, Inner Kaiti, Gisborne 4010, New Zealand","53a7b8b19a0f2025eb6f33ca01e2204140f6a040","Rutene Road Kindergarten",3,1,-38.6684412,178.0365233,"Gisborne"
"7 Central St, Whataupoko, Gisborne 4010, New Zealand","20a41175cda92a033a31ad4cdd4194efb945cf18","Whataupoko Playcentre",0,0,-38.6550383,178.0307295,"Gisborne"
"129 Awapuni Rd, Awapuni, Gisborne 4010, New Zealand","1ac5178cc35c778abbe6a6fae0855343644509a2","Awapuni Preschool",4.5,2,-38.6684854,178.0097604,"Gisborne"
"40 Campion Rd, Te Hapara, Gisborne 4010, New Zealand","048ed182f03eb25adadd6ff281c7ef2abd544ef1","Saint Mary's Catholic School",0,0,-38.6485295,177.9897134,"Gisborne"
"733 Gladstone Rd, Te Hapara, Gisborne 4010, New Zealand","a32c2dbda3ed3d6d61efaec891ff9198281cbb6e","BestStart Lytton",4,2,-38.651829,177.998663,"Gisborne"
"120 King Rd, Hexton 4071, New Zealand","2eb942e1e2ce0506bbf061b34ec1e5d306f80776","Makauri School",4,2,-38.6249714,177.9566668,"Gisborne"
"Cnr Bright & Kahutia Streets, Gisborne, 4010, New Zealand","a39aef49c523aefb40fa3cd773bf2d27db29b448","Gisborne Kindergarten Association",0,0,-38.666336,178.0240512,"Gisborne"
"Knox St, Elgin, Gisborne 4010, New Zealand","ad93a3e8027e0a4ebe87adcaed429d7328732cce","Knox Street Kindergarten",0,0,-38.6546514,177.9934126,"Gisborne"
"Hardy Ln, Gisborne, 4010, New Zealand","a45c3532418b85ace49e8ac2096e47b8a0c5ebdc","Design school Gisborne",0,0,-38.6649511,178.0247318,"Gisborne"
"463 Gladstone Rd, Gisborne, 4010, New Zealand","07a11e2825ffbc7ea030b3560ba953a8f2f63c71","Wesley Kindergarten",0,0,-38.6576865,178.0146146,"Gisborne"
"160 Valley Rd, Mangapapa, Gisborne 4010, New Zealand","c842955055ebab89792434b1b0f14eafcf4c3612","The Farmyard",0,0,-38.6369195,178.0222938,"Gisborne"
"College, Campion, Campion Rd, Te Hapara, Gisborne 4010, New Zealand","cc48531bbfd9643e4cfa9d523ad3dbf465044e9c","Campion school",0,0,-38.6484947,177.9894754,"Gisborne"
"50 Shelley Rd, Whataupoko, Gisborne 4010, New Zealand","41302c4fa99a12cab9978f373c5cc8bb8133a879","Willowsong Kindergarten",0,0,-38.6483243,178.0345563,"Gisborne"
"8 Mary St, Mangapapa, Gisborne 4010, New Zealand","d2a94e8abc86d87501953d483be3ff7c8297f3ef","Tomairangi Kohanga Reo",0,0,-38.6403386,178.0078692,"Gisborne"
"6 Jackson St, Kaiti, Gisborne 4010, New Zealand","3cedd3ac9bfc0d59a659207dc519f6bad5549cba","Kimihia Te Kupu Te Kohanga Reo",0,0,-38.674419,178.045215,"Gisborne"
"Gisborne, 4010, New Zealand","a3da1c67303a41f912d0d8039d5a2ed4635d625d","In 2 Learning",0,0,-38.6605595,178.0176016,"Gisborne"
"57 Dalton St, Outer Kaiti, Gisborne 4010, New Zealand","0a83692ef9bc1701cdc610569dc856479502fa50","Te Toka O Te Kokonga Te Kohanga Reo",0,0,-38.6717095,178.0561108,"Gisborne"
"Cobden St, Gisborne, 4010, New Zealand","52e620a4a771e5ecbec636381d8211a3240d6a2a","Manaaki Tamariki Childcare & Education",0,0,-38.662682,178.0209119,"Gisborne"
"Campion Rd, Te Hapara, Gisborne 4010, New Zealand","f6d5c2abee10baf4ae4a0c4dd0a8c513c87df5f4","Campion College",1.6,11,-38.6493717,177.9890836,"Gisborne"
"733 Gladstone Rd, Te Hapara, Gisborne 4010, New Zealand","f063e506336e507a72792294a9bf28b79c82cf32","Topkids Kidicorp Lytton",4.7,3,-38.6517853,177.9985442,"Gisborne"
"5 Rua St, Mangapapa, Gisborne 4010, New Zealand","3beb9d075a6bae3e314655c25dd9dc43d822ab52","Mangapapa School",4.5,23,-38.6475317,178.019926,"Gisborne"
"59 Waingake Rd, Manutuke 4072, New Zealand","3b66085bcba61cef22bb28ba199744ec382141ef","Manutuke School",0,0,-38.6796254,177.9047646,"Gisborne"
"1684 Wharerata Rd, Muriwai 4072, New Zealand","0bf9917f713514021e0be52c7405afdaf13de373","Muriwai School",5,2,-38.7561323,177.9206372,"Gisborne"
"7 Central St, Whataupoko, 4010, New Zealand","88b1a2f4aed0503b5aead60617b161c87d38f125","Gisborne Central School",4,4,-38.654994,178.030287,"Gisborne"
"44 Pa Rd, Gisborne 4073, New Zealand","73434c79b3c71bfca06d8f3660f6d6edb32e7b80","Whangara School",5,1,-38.5563382,178.2154697,"Gisborne"
"45 Whitmore Rd, Ormond, 4071, New Zealand","500bf6cb0166237f1a31c59cd9fa64b3924c5bde","Ormond School",3,1,-38.5522701,177.9196906,"Gisborne"
"Elgin, Gisborne 4010, New Zealand","0bd9b15a7b6489be6ee7327b706e912c84d5d9eb","Cobham School",5,5,-38.6610701,177.9937978,"Gisborne"
"395 Childers St, Gisborne, 4010, New Zealand","8332916f21e543c521719b94265ec2b3d75456f0","Meditrain Gisborne",0,0,-38.6617394,178.0157099,"Gisborne"
"136 Ormond Rd, Whataupoko, Gisborne 4010, New Zealand","204e62603b8a74ec248d38a2631ef69f2295058c","Amber Dental",4.6,26,-38.6544227,178.0241873,"Gisborne"
